Daily Run Sheet - GSU  -  5/1/2022 to 5/31/2022,,,,,,,,,,,,
Event ID,Guest Count,Building Room,Street Address,SuppliesTime,Food Time,Event Start Time,End Time,Tier,Drop Steward,Pick Up Steward,Event Manager,Select
141726,10,Room 308,226 Bay State Rd,10:00 AM,10:00 AM,10:45 AM,11:45 AM,1,Elvin,,,
141418,150,Lobby 1st Floor,808 Comm Ave,9:00 AM,10:00 AM,11:00 AM,2:00 PM,2,Romero,Romero,Conor ,
141784,25,Front Entrance,10 Lennox St.,10:15 AM,10:15 AM,11:00 AM,12:01:30 AM,1,Luis,,,
141761,40,Newbury Center,755 Comm Ave,10:15 AM,10:15 AM,11:00 AM,1:00 PM,1,Sammy,,,
141787,25,Main Entrance,10 Lenox St.,10:15 AM,10:15 AM,11:00 AM,2:00 PM,1,Luis,,,
141998,80,PICK UP,775 Comm Ave,10:15 AM,10:15 AM,11:00 AM,12:00 PM,1,-,,,
141788,25,Main Entrance,10 Lenox St.,10:15 AM,10:15 AM,11:00 AM,2:00 PM,1,Juan,,,
141978,15,Room 200,635 Comm Ave,10:15 AM,10:15 AM,11:00 AM,1:00 PM,1,Jose,,,
141536,35,Castle,225 Bay State,9:00 AM,10:00 AM,11:00 AM,4:00 PM,3,Juan,Sammy,Lynn ,
141993,200,Bleachers,Nickerson Bleachers,9:00 AM,10:00 AM,11:00 AM,1:00 PM,2,Jose,Antonio,Jen Skikas ,
139009,15,E&C Office,928 Comm Ave,10:15 AM,10:15 AM,11:00 AM,12:01:30 AM,1,Romero,,,
141925,11,Room 530B,590 Comm Ave,10:15 AM,10:15 AM,11:00 AM,1:30 PM,1,Romero,,,
141697,112,BU Beach Tent,270 Bay State Rd,9:00 AM,10:15 AM,11:00 AM,1:00 PM,2,Jose,Jose,Lynn ,
141983,9,106C,610 Comm Ave,10:15 AM,10:15 AM,11:00 AM,1:30 PM,1,Luis ,NO P/U,,
129330,3000,4 Court Gym ,915 Comm Ave,9:00 AM,10:00 AM,11:00 AM,12:30 PM,2,Rudy,Sammy,Rob/Conor/Mike,
140779,25,Rich Hall Cinema Room,277 Babcock Street,8:30 AM,8:30 AM,11:00 AM,4:00 PM,3,West,West,,
140780,165,Gym C,285 Babcock - Case Center,8:30 AM,8:30 AM,11:00 AM,4:00 PM,3,Jose,Jordan,Lynn Mahan/Mia,
142133,8,8,285 Babcock St,10:15 AM,10:15 AM,11:00 AM,1:00 PM,1,Luis,No P/U,,
142231,24,PICK UP,775 Comm Ave,10:15 AM,10:15 AM,11:00 AM,12:01:30 AM,1,Romero,No P/U,,
142268,8,Marsh Plaza - under tent,735 Comm Ave,10:15 AM,10:15 AM,11:00 AM,12:01:30 AM,1,LeMarc,No P/U,,
141239,50,Lobby,2 Silber Way,10:15 AM,10:15 AM,11:00 AM,2:00 PM,1,Juan,Antonio,,
141498,65,4th floor C-Tower Lounge by Laundry Room,700 Comm Ave,10:15 AM,10:15 AM,11:00 AM,12:01:30 AM,1,Christian (Jocelyn),No P/U,,
141499,60,Custodial Room Near Rear Loading Dock,140 BSR,10:15 AM,10:15 AM,11:00 AM,12:01:30 AM,1,Juan,No P/U,,
141500,105,rear stairwell to Nickerson Field,285 Babcock St,10:15 AM,10:15 AM,11:00 AM,12:01:30 AM,1,Luis,No P/U,,
141501,60,basement custodial room,775 Comm Ave,10:15 AM,10:15 AM,11:00 AM,12:01:30 AM,1,Romero,No P/U,,
141502,120,1st floor Conference Room,120 Ashford St.,10:15 AM,10:15 AM,11:00 AM,12:01:30 AM,1,Sammy,No P/U,,
